x,y,z
0.0068863630294799805,-0.01731729507446289,-0.06268656253814697
-0.019128650426864624,-0.01955735683441162,-0.037039875984191895
-0.05557361990213394,-0.013574540615081787,0.007683947682380676
-0.11653780937194824,0.01887333393096924,0.005082964897155762
-0.13044583797454834,0.01698368787765503,0.005171671509742737
-0.08802726864814758,0.017188072204589844,-0.12352907657623291
-0.06570708751678467,0.010197043418884277,-0.17823028564453125
-0.02049635350704193,0.013624608516693115,-0.15291713178157806
-0.028031736612319946,0.0168837308883667,-0.11199843883514404
-0.016624927520751953,0.02730882167816162,-0.0787956714630127
0.0007769465446472168,0.034298062324523926,-0.1167442798614502
0.06893125176429749,0.025368571281433105,-0.14217925071716309
0.07142229378223419,0.02789849042892456,-0.10726426541805267
0.042141497135162354,0.033791303634643555,0.06332886219024658
0.06380178034305573,0.03709053993225098,0.08780442178249359
0.1472388058900833,0.005751430988311768,0.05097366124391556
0.15666478872299194,-0.00514376163482666,0.09585875272750854
0.17123474180698395,-0.022494792938232422,0.19548366963863373
0.18577294051647186,-0.017567217350006104,0.22691024839878082
0.19565530121326447,-0.02829676866531372,0.1367075890302658
0.18401290476322174,-0.009009957313537598,0.07841290533542633
0.15335814654827118,0.03217202425003052,-0.005363211035728455
0.1354522556066513,0.05122143030166626,-0.006646499037742615
0.11985655128955841,0.07628893852233887,-0.03264455497264862
0.12995126843452454,0.05286741256713867,-0.0525127649307251
0.10466122627258301,0.037853240966796875,-0.09127306938171387
0.10453242063522339,0.01941370964050293,-0.08073699474334717
0.08558639883995056,-0.0383305549621582,0.029862284660339355
0.06313150376081467,-0.04445600509643555,0.04758824408054352
-0.005487717688083649,-0.0008672475814819336,0.0251435786485672
-0.035482168197631836,0.026485800743103027,0.0007240772247314453
-0.05871999263763428,0.02746504545211792,-0.08157765865325928
-0.04972037672996521,0.009601116180419922,-0.11056077480316162
-0.08683538436889648,0.010697245597839355,-0.024710237979888916
-0.10719886422157288,0.02229630947113037,-0.00942850112915039
-0.11449852585792542,0.0024455785751342773,-0.0015088170766830444
-0.1180923581123352,0.005378246307373047,-0.054927825927734375
-0.12883788347244263,0.006193876266479492,-0.0382155179977417
-0.11339890956878662,-0.011420905590057373,-0.021300777792930603
-0.09088027477264404,-0.0050269365310668945,0.04969446361064911
-0.07059085369110107,-0.01238316297531128,0.055124059319496155
-0.01244792528450489,-0.019709765911102295,0.01099802553653717
0.00325944647192955,-0.036188602447509766,0.00912351906299591
0.006849076598882675,-0.0284268856048584,0.033639147877693176
0.003386436030268669,-0.006416141986846924,0.023992791771888733
0.010511873289942741,-0.0032477378845214844,-0.030032023787498474
0.007345583289861679,0.01063162088394165,-0.0363454669713974
-0.0025132298469543457,0.012273311614990234,-0.023630261421203613
0.005340997129678726,-0.0055152177810668945,-0.016003623604774475
-3.993511199951172e-05,-0.009996652603149414,0.016834259033203125
-0.017666161060333252,0.007804989814758301,0.011981368064880371
-0.022150695323944092,0.025410711765289307,-0.003041863441467285
-0.014591902494430542,0.00719529390335083,-0.011652112007141113
-0.005018506199121475,-0.009762167930603027,-0.0045599788427352905
-0.0022227205336093903,-0.013402044773101807,-0.0021006911993026733
0.0027387402951717377,-0.010007381439208984,-0.011303052306175232
0.0017111897468566895,-0.011754333972930908,-0.017223238945007324
0.014439821243286133,-0.014785945415496826,-0.009711682796478271
0.01801120862364769,-0.02124994993209839,0.0045391470193862915
8.58008861541748e-05,0.002629995346069336,0.016398608684539795
-2.2079795598983765e-05,0.001065969467163086,0.004205808043479919
0.008098237216472626,0.00043272972106933594,0.0049080997705459595
-0.0016788840293884277,0.005412161350250244,0.011781513690948486
-0.017008844763040543,0.009278357028961182,-0.014866337180137634
-0.014678716659545898,0.013051152229309082,-0.02854180335998535
-0.01983991637825966,0.011750221252441406,0.0010888725519180298
-0.013354182243347168,0.010129213333129883,0.024545609951019287
0.011416759341955185,-0.016472458839416504,0.007333412766456604
0.023311428725719452,-0.012451708316802979,-0.014595195651054382
0.023572981357574463,-0.00645214319229126,-0.027957558631896973
0.020257946103811264,-0.013733983039855957,-0.034282855689525604
0.011200487613677979,-0.0007052421569824219,0.019555747509002686
0.0017941854894161224,-0.004706919193267822,0.040689535439014435
-0.001573897898197174,-0.0007105469703674316,0.03716804087162018
-0.0025075487792491913,-0.008083045482635498,0.02647366374731064
-0.003803163766860962,-0.0015367865562438965,0.03635966777801514
0.007351569831371307,-0.005082488059997559,0.03950716555118561
0.018650531768798828,-0.0072329044342041016,0.005667448043823242
0.005687028169631958,-0.012764513492584229,-0.00533449649810791
-0.02198052406311035,0.007230877876281738,0.032754719257354736
-0.02163112536072731,-0.009100615978240967,0.053220637142658234
-0.02945929765701294,0.0034586191177368164,0.06286215782165527
-0.02622699737548828,0.001385509967803955,0.04942268133163452
-0.009776413440704346,0.01426541805267334,-0.007352292537689209
-0.0065110474824905396,0.0026195645332336426,-0.037248119711875916
-0.014044411480426788,-0.005249500274658203,-0.0416715070605278
-0.027796179056167603,0.007777810096740723,-0.0011819005012512207
-0.03895718231797218,0.0007482171058654785,0.011686094105243683
-0.0485600009560585,0.004493057727813721,-0.02014278620481491
-0.058028969913721085,0.009716808795928955,-0.03115212172269821

