x,y,z

-0.0043941522017121315,-0.011203408241271973,0.009825199842453003
-0.005440413951873779,0.0017082691192626953,-0.012788057327270508
-0.00041062477976083755,-0.00015926361083984375,-0.006209820508956909
-0.0032233064994215965,0.002769291400909424,-0.006360918283462524
-0.00046919379383325577,-0.008530616760253906,0.009494513273239136
0.010137520730495453,-0.0015167593955993652,-0.020599424839019775
0.009526415728032589,-0.01011437177658081,-0.02359333634376526
0.002970077097415924,-0.005129098892211914,-0.01509714126586914
0.00016617681831121445,-0.004766345024108887,-0.00517621636390686
-0.00011371076107025146,0.004115700721740723,-0.0028763413429260254
-0.009134606458246708,0.0012621283531188965,0.0023064911365509033
0.004943720996379852,-0.009853899478912354,-0.028161942958831787
-0.007007317617535591,-0.004851102828979492,0.008737117052078247
-0.0030428841710090637,-0.0072792768478393555,0.003574550151824951
0.010337322019040585,-0.01134580373764038,0.0022266805171966553
0.012975431978702545,-0.005378901958465576,0.0028557777404785156
0.008222690783441067,-0.0013082027435302734,0.0056777894496917725
0.007271423004567623,-0.0014739036560058594,0.0063131749629974365
0.003083646297454834,0.0012906789779663086,0.0030373334884643555
-0.001441926695406437,-0.000760495662689209,0.004733473062515259
-0.00445940438657999,0.0035659074783325195,0.00036121904850006104
-0.0018329406157135963,-0.00010979175567626953,0.006156101822853088
-0.002224431373178959,-0.003560185432434082,0.0025301724672317505
-0.0021194294095039368,0.00033926963806152344,0.0005920529365539551
-0.00203898549079895,0.004792332649230957,0.014627516269683838
0.0011818241328001022,-0.0011334419250488281,0.016033023595809937
0.005155505612492561,-0.0063828229904174805,-0.006088465452194214
0.0031364988535642624,-0.0033617019653320312,-0.02216467261314392
-0.003479890525341034,0.0060037970542907715,-0.007163047790527344
-0.0070096347481012344,0.004032015800476074,0.000723913311958313
-0.015061110258102417,0.006772398948669434,0.015138030052185059
-0.012597745284438133,0.0088539719581604,0.012683361768722534
-0.006854817271232605,0.000614166259765625,-0.004218757152557373
-0.003171974793076515,-0.003689587116241455,2.70158052444458e-05
0.0029785465449094772,-0.004483282566070557,0.0013379007577896118
0.005025899037718773,-0.001268923282623291,-0.0007700026035308838
